id,value,feed_id,created_at,lat,lon,ele
0FFMKE7FBTBDG531GSAHE57CMR,873.74,2699034,2023-12-19 21:02:58 UTC,,,
0FFMKE9CSKC7NX4VMCEXGWBZY1,877.41,2699034,2023-12-19 21:03:05 UTC,,,
0FFMKEBA693RGEN434Y05T25AS,879.74,2699034,2023-12-19 21:03:11 UTC,,,
0FFMKED7HXMB96T0ZAETBC5GBS,887.25,2699034,2023-12-19 21:03:17 UTC,,,
0FFMKEF4ZDDRE2TX3T8JJCK3S5,888.45,2699034,2023-12-19 21:03:23 UTC,,,
0FFMKEH2BVM2Y4MY2RMNKCP0YR,891.04,2699034,2023-12-19 21:03:30 UTC,,,
0FFMKEJZRCWMZ1SVVFADYYRRMB,885.40,2699034,2023-12-19 21:03:36 UTC,,,
0FFMKEMX4ZJ8FSDMXMX5CGDYDR,878.35,2699034,2023-12-19 21:03:42 UTC,,,
0FFMKEPTHRJ2YVB2EK158NQQVC,873.64,2699034,2023-12-19 21:03:49 UTC,,,
0FFMKERQWZM4NG3BABQSHK28D0,873.75,2699034,2023-12-19 21:03:55 UTC,,,
0FFMKETNDF2E20QWFS6E9JWNQW,873.59,2699034,2023-12-19 21:04:01 UTC,,,
0FFMKEWJR8DHBBA039QN8AQA2R,873.10,2699034,2023-12-19 21:04:07 UTC,,,
0FFMKEYG5SB8Y2Y7KN2SB3DRD1,875.68,2699034,2023-12-19 21:04:14 UTC,,,
0FFMKF0DRS672HM0SCM0R38GWS,872.33,2699034,2023-12-19 21:04:20 UTC,,,
0FFMKF2AZ23W5Z17VPVJZGE0QN,872.33,2699034,2023-12-19 21:04:26 UTC,,,
0FFMKF48BH585XK2PJMG8GXSWG,882.99,2699034,2023-12-19 21:04:33 UTC,,,
0FFMKF65M6NRX0DCHZJ3CFXSMM,880.95,2699034,2023-12-19 21:04:39 UTC,,,
0FFMKF831ZXGYQ33A995G4RJB7,875.26,2699034,2023-12-19 21:04:45 UTC,,,
0FFMKFA0E7R25PWWNGA2FR0HHC,869.06,2699034,2023-12-19 21:04:51 UTC,,,
0FFMKFBXW5FT9K5CDK4K41V58V,864.49,2699034,2023-12-19 21:04:58 UTC,,,
0FFMKFDV89VP2P3DXQ6XE9XSQV,865.70,2699034,2023-12-19 21:05:04 UTC,,,
0FFMKFFRMQ96RPRTMBB05V6BMK,866.27,2699034,2023-12-19 21:05:10 UTC,,,
0FFMKFHP32HWXE88BRB6PHY2GZ,867.50,2699034,2023-12-19 21:05:17 UTC,,,
0FFMKFKKDQQSJH0PDTV77VBWEE,866.98,2699034,2023-12-19 21:05:23 UTC,,,
0FFMKFNGVG5CPZB0MBKP3B6D52,865.64,2699034,2023-12-19 21:05:29 UTC,,,
0FFMKFQE7BY51JR2JB64PSNC6D,863.48,2699034,2023-12-19 21:05:35 UTC,,,
0FFMKFSBKNY3VRW1YVN5A3GZ8K,859.93,2699034,2023-12-19 21:05:42 UTC,,,
0FFMKFV90FSC5G9REHDCYDPZM4,857.23,2699034,2023-12-19 21:05:48 UTC,,,
0FFMKFX6D3F4GNY5TMZEYG6TDY,856.42,2699034,2023-12-19 21:05:54 UTC,,,
0FFMKFZ3S39W8YF5AF1HQQB6AM,855.43,2699034,2023-12-19 21:06:01 UTC,,,
0FFMKG1150TK8N1KG604VBWWYH,854.95,2699034,2023-12-19 21:06:07 UTC,,,
0FFMKG2YKNX5YJ9V1N6SNBT3YM,853.81,2699034,2023-12-19 21:06:13 UTC,,,
0FFMKG4W2BMQYAMSP38RNAE9GS,855.78,2699034,2023-12-19 21:06:19 UTC,,,
0FFMKG6SCD3PGJ5PWA1XFVAJWW,855.83,2699034,2023-12-19 21:06:26 UTC,,,
0FFMKG8PQRS6G1YDN6RC6JPFS3,858.45,2699034,2023-12-19 21:06:32 UTC,,,
0FFMKGAM683PQ1H9WWZW94KAQS,859.84,2699034,2023-12-19 21:06:38 UTC,,,
0FFMKGCHJXZCZYBM9F2W1T6GWY,859.84,2699034,2023-12-19 21:06:45 UTC,,,
0FFMKGEEX6KPH4ZWKQSS06F8QV,860.11,2699034,2023-12-19 21:06:51 UTC,,,
0FFMKGGCBRGTCBCCNJ5Z6WG1PC,861.92,2699034,2023-12-19 21:06:57 UTC,,,
0FFMKGJ9RPA31H61SXV832FGB5,861.20,2699034,2023-12-19 21:07:03 UTC,,,
0FFMKGM72Z3EZD0R4899FMQY0J,858.16,2699034,2023-12-19 21:07:10 UTC,,,
0FFMKGP4G1HAQ7G8DK74CFBAHQ,856.87,2699034,2023-12-19 21:07:16 UTC,,,
0FFMKGR1XS3863EEFEN4MM9VH5,852.61,2699034,2023-12-19 21:07:22 UTC,,,
0FFMKGSZB3PXHEWSJ0SQ3T1TZY,849.63,2699034,2023-12-19 21:07:29 UTC,,,
0FFMKGVWPPSWNQMMZY142SC6FW,845.14,2699034,2023-12-19 21:07:35 UTC,,,
0FFMKGXT2C13VPJMYDSMV4S7PC,846.47,2699034,2023-12-19 21:07:41 UTC,,,
0FFMKGZQH8GJWPJRXN1ZGVDNM7,848.95,2699034,2023-12-19 21:07:47 UTC,,,
0FFMKH1N0JZHVEB2V0AS80AYE0,848.33,2699034,2023-12-19 21:07:54 UTC,,,
0FFMKH3JNSPQKAPJQKBHEPB45Z,840.03,2699034,2023-12-19 21:08:00 UTC,,,
0FFMKH5FNTMK4786BAG5EWHPGE,835.76,2699034,2023-12-19 21:08:06 UTC,,,
0FFMKH7D252XEW6JXXRGX6SQ58,825.17,2699034,2023-12-19 21:08:13 UTC,,,
0FFMKH9ADY5755JY4YZ5AWJ95A,820.07,2699034,2023-12-19 21:08:19 UTC,,,
0FFMKHB7T6TGR7S4NWH6RM971Y,821.63,2699034,2023-12-19 21:08:25 UTC,,,
0FFMKHD58DT59Z76MM9D122S82,824.17,2699034,2023-12-19 21:08:32 UTC,,,
0FFMKHF2NHTWA4RCRC9ZVQZWD9,830.77,2699034,2023-12-19 21:08:38 UTC,,,
0FFMKHH05T2MD14JZAPGM6BRDV,834.02,2699034,2023-12-19 21:08:44 UTC,,,
0FFMKHJXENKCBK8ESY2XCSNFF3,833.81,2699034,2023-12-19 21:08:50 UTC,,,
0FFMKHMTSPPFPSVYSY7YNE4D4Z,832.87,2699034,2023-12-19 21:08:57 UTC,,,
0FFMKHPR59F6ZPRSM904JMTVH2,833.18,2699034,2023-12-19 21:09:03 UTC,,,
0FFMKHRNHVBJ6DRASK31ZQYP0N,835.99,2699034,2023-12-19 21:09:09 UTC,,,
0FFMKHTJYY11W9BS7CNQX7VFRY,837.02,2699034,2023-12-19 21:09:16 UTC,,,
0FFMKHWGANJA3WNAA1EP4EB4PT,831.73,2699034,2023-12-19 21:09:22 UTC,,,
0FFMKHYE1V2CSNK3VMJFRFP4X4,832.33,2699034,2023-12-19 21:09:28 UTC,,,
0FFMKJ0B47C6QA7BJ2QNRZZSAT,831.76,2699034,2023-12-19 21:09:34 UTC,,,
0FFMKJ28JN74XQ84SRMNZ3GKHQ,833.91,2699034,2023-12-19 21:09:41 UTC,,,
0FFMKJ45X32XXFEK055038JHMR,828.53,2699034,2023-12-19 21:09:47 UTC,,,
0FFMKJ63E7JN44885PBADG45F7,827.30,2699034,2023-12-19 21:09:53 UTC,,,
0FFMKJ80STBCD3DTDH3WW8JBYW,834.61,2699034,2023-12-19 21:10:00 UTC,,,
0FFMKJ9Y2ZWB6EPEXQ5WSYV5H1,830.63,2699034,2023-12-19 21:10:06 UTC,,,
0FFMKJBVFN3D9X0AR6WZBF4W9D,824.99,2699034,2023-12-19 21:10:12 UTC,,,
0FFMKJDRWAYYK449KG0BKDA4V7,818.44,2699034,2023-12-19 21:10:18 UTC,,,
0FFMKJFPC1NWGVWJRQHJTCJNPC,809.87,2699034,2023-12-19 21:10:25 UTC,,,
0FFMKJHKPEKGQQJ6XKYZPQFGMY,792.13,2699034,2023-12-19 21:10:31 UTC,,,
0FFMKJKH49AE4TZNY2QYQV21S3,863.60,2699034,2023-12-19 21:10:37 UTC,,,
0FFMKJNEFKZDJ9RXE4MGGE2JTD,903.42,2699034,2023-12-19 21:10:44 UTC,,,
0FFMKJQBTHAE2YXQ7FE5AXV73H,884.33,2699034,2023-12-19 21:10:50 UTC,,,
0FFMKJS98QRGK5JPJJARZXQXN1,899.61,2699034,2023-12-19 21:10:56 UTC,,,
0FFMKJV6P4ZBA09XQ70WBKQ1QX,956.71,2699034,2023-12-19 21:11:02 UTC,,,
0FFMKJX40NCHR5KDDKYJ28NKVF,1509.38,2699034,2023-12-19 21:11:09 UTC,,,
0FFMKJZ1DCC36V541KPK91AEKZ,1661.79,2699034,2023-12-19 21:11:15 UTC,,,
0FFMKK0YSAKPBNAHBEXZ7FHXG0,1836.33,2699034,2023-12-19 21:11:21 UTC,,,
0FFMKK2W7QZ536E280XT72X3YZ,1233.25,2699034,2023-12-19 21:11:28 UTC,,,
0FFMKK4ST61PSCZ5QCBYHTVYX0,1397.09,2699034,2023-12-19 21:11:34 UTC,,,
0FFMKK6Q0QG4HQ7G15C1DDVZ9D,1276.04,2699034,2023-12-19 21:11:40 UTC,,,
0FFMKK8MCEM35BR445EE6YP8XV,1119.66,2699034,2023-12-19 21:11:46 UTC,,,
0FFMKKAHSJ1A9RY6P2EFHJS5CF,2593.06,2699034,2023-12-19 21:11:53 UTC,,,
0FFMKKCF5V544AZ9KS460KP4CV,1986.35,2699034,2023-12-19 21:11:59 UTC,,,
0FFMKKECQBFSGB2HPRPEBRZEGB,1296.48,2699034,2023-12-19 21:12:05 UTC,,,
0FFMKKGA1X358Z6B671GDEGTS1,2167.63,2699034,2023-12-19 21:12:12 UTC,,,
0FFMKKJ7EQTTPETM4HRE39SCMQ,2864.57,2699034,2023-12-19 21:12:18 UTC,,,
0FFMKKM4QXDDYYZGJGGD4S47SN,2731.24,2699034,2023-12-19 21:12:24 UTC,,,
0FFMKKP2512A2VRSN0VFGD34KS,2731.24,2699034,2023-12-19 21:12:30 UTC,,,
0FFMKKQZHSC816J6ESRXDYWR31,1991.11,2699034,2023-12-19 21:12:37 UTC,,,
0FFMKKSX066X4YJXD4P4DHYB67,1377.87,2699034,2023-12-19 21:12:43 UTC,,,
0FFMKKVTBK0RFHSWXKBJ3NJZHZ,2252.61,2699034,2023-12-19 21:12:49 UTC,,,
0FFMKKXQRCB6DRR2JDAEN5365G,1762.49,2699034,2023-12-19 21:12:56 UTC,,,
0FFMKKZN6MKTYW1YF1EZGYKD0F,1746.40,2699034,2023-12-19 21:13:02 UTC,,,
0FFMKM1JK4RDJ1YTQYXDZHHGRT,1801.24,2699034,2023-12-19 21:13:08 UTC,,,
0FFMKM3FY108WSZNWZKE7SECV0,2270.89,2699034,2023-12-19 21:13:14 UTC,,,
0FFMKM5D9CKN4TFH33YY5MN565,2018.25,2699034,2023-12-19 21:13:21 UTC,,,
0FFMKM7AQQP6MW4YWCRRJ9APG4,2353.39,2699034,2023-12-19 21:13:27 UTC,,,
0FFMKM983YCVARF387KH41PN17,2834.58,2699034,2023-12-19 21:13:33 UTC,,,
0FFMKMB5FMYP5PBJVWJRB54DD6,2737.41,2699034,2023-12-19 21:13:40 UTC,,,
0FFMKMD2WNX7ZVWNNZT7XDG7A1,2932.20,2699034,2023-12-19 21:13:46 UTC,,,
0FFMKMF0AVKYRQX4S5EWDXG7X9,2368.35,2699034,2023-12-19 21:13:52 UTC,,,
0FFMKMGXQFQT5ZVCDHDDH5K81Q,2286.85,2699034,2023-12-19 21:13:58 UTC,,,
0FFMKMJV3TWAAECESE8JB59DST,1704.38,2699034,2023-12-19 21:14:05 UTC,,,
0FFMKMMRF66GP8FQTVVS3GYRVS,1718.31,2699034,2023-12-19 21:14:11 UTC,,,
0FFMKMPNX7B7JJ5R9BTCZS4K5Y,1266.99,2699034,2023-12-19 21:14:17 UTC,,,
0FFMKMRKDAZS6EDGE1W0ZR4EVC,1294.84,2699034,2023-12-19 21:14:24 UTC,,,
0FFMKMTGTH2HXJ2S1JST7WA4DW,969.93,2699034,2023-12-19 21:14:30 UTC,,,
0FFMKMWE34E7GB2RGGJENFEW17,917.42,2699034,2023-12-19 21:14:36 UTC,,,
0FFMKMYBFYVRB3N2CR2YRPCGFN,903.62,2699034,2023-12-19 21:14:42 UTC,,,
0FFMKN08TEFJ79JJXNQY1XZCSX,899.35,2699034,2023-12-19 21:14:49 UTC,,,
0FFMKN26BYCKSNJA3YB1PBCFNV,903.97,2699034,2023-12-19 21:14:55 UTC,,,
0FFMKN43TEMN51771R51BVZVHQ,867.74,2699034,2023-12-19 21:15:01 UTC,,,
0FFMKN612HWBNCE16Q2PDX066W,3674.70,2699034,2023-12-19 21:15:08 UTC,,,
0FFMKN7YE4GR89W8WVX827C6GV,2065.18,2699034,2023-12-19 21:15:14 UTC,,,
0FFMKN9VSXHW1TG1ZE2873XEYP,1427.35,2699034,2023-12-19 21:15:20 UTC,,,
0FFMKNBS7516SZPNSZPFVY6NP7,1608.12,2699034,2023-12-19 21:15:26 UTC,,,
0FFMKNDPPNKE2CZTEA1CVZ5MGN,1801.39,2699034,2023-12-19 21:15:33 UTC,,,
0FFMKNFKZPZPW1EBVE4P5740F6,2212.19,2699034,2023-12-19 21:15:39 UTC,,,
0FFMKNHHD4CQ9D57DCHYGJ67T9,2163.56,2699034,2023-12-19 21:15:45 UTC,,,
0FFMKNKESN1VB5F8V29MAQ29VT,1552.65,2699034,2023-12-19 21:15:52 UTC,,,
0FFMKNNC5GDXGVFAD2PDNZ54ZF,1865.59,2699034,2023-12-19 21:15:58 UTC,,,
0FFMKNQ9J7BNNSY9WFH40ER4V1,2000.21,2699034,2023-12-19 21:16:04 UTC,,,
0FFMKNS6YCCY2KZQSHS065PXX5,1536.86,2699034,2023-12-19 21:16:10 UTC,,,
0FFMKNV4AZV9YVTQAK8M4H8CW4,1921.86,2699034,2023-12-19 21:16:17 UTC,,,
0FFMKNX1R74EX3YRBG95QG5BM9,1160.68,2699034,2023-12-19 21:16:23 UTC,,,
0FFMKNYZ6406PKMEH7GF5NK6M9,2764.27,2699034,2023-12-19 21:16:29 UTC,,,
0FFMKP0WH16DQT8TMD3NPBTXVB,2046.29,2699034,2023-12-19 21:16:36 UTC,,,
0FFMKP2SY8CFCZ13BDVF29XF5T,2634.80,2699034,2023-12-19 21:16:42 UTC,,,
0FFMKP4QACSQ24RC49Q5CSS4Z2,2455.88,2699034,2023-12-19 21:16:48 UTC,,,
0FFMKP6MPX25SP6M4GPAG9WTKZ,2033.10,2699034,2023-12-19 21:16:54 UTC,,,
0FFMKP8J7ZSSFA0TECYBR2VY6A,2352.46,2699034,2023-12-19 21:17:01 UTC,,,
0FFMKPAFFZ8EA0SCWXYS3NRTFT,2158.95,2699034,2023-12-19 21:17:07 UTC,,,
0FFMKPCCXGGSVSRNE51VFPKXXT,1935.50,2699034,2023-12-19 21:17:13 UTC,,,
0FFMKPEAB8F79ME5HGK3N662GG,1294.72,2699034,2023-12-19 21:17:20 UTC,,,
0FFMKPG7PS4K6A5TXT7DP32MJH,1123.92,2699034,2023-12-19 21:17:26 UTC,,,
0FFMKPJ539R1XMJN4AQPD0YCXA,1636.06,2699034,2023-12-19 21:17:32 UTC,,,
0FFMKPM2F288MJS165TVEDW67J,1708.12,2699034,2023-12-19 21:17:38 UTC,,,
0FFMKPNZW6P7TJ078DZSVG91R1,1723.35,2699034,2023-12-19 21:17:45 UTC,,,
0FFMKPQX8DTDWXKV5BZB6H2EK6,1896.95,2699034,2023-12-19 21:17:51 UTC,,,
0FFMKPSTNP8S9FNSCKJTCB8XQ2,1275.44,2699034,2023-12-19 21:17:57 UTC,,,
0FFMKPVR2SVNY9BEGEQ4MSBFQK,1849.22,2699034,2023-12-19 21:18:04 UTC,,,
0FFMKPXNKSM6H9818WDQRH3MPJ,2275.99,2699034,2023-12-19 21:18:10 UTC,,,
0FFMKPZJWJ4HG0D0NH22ZTRG9K,2260.10,2699034,2023-12-19 21:18:16 UTC,,,
0FFMKQ1G8TMP8ZA2GEQHZVAYM0,2238.19,2699034,2023-12-19 21:18:22 UTC,,,
0FFMKQ3DR0CX231H6ZFZC20HK4,2319.34,2699034,2023-12-19 21:18:29 UTC,,,
0FFMKQ5B2EKJD77GJQ2BHC0KFW,2251.86,2699034,2023-12-19 21:18:35 UTC,,,
0FFMKQ78GKZG5H3B6DD9XAMMRY,2168.64,2699034,2023-12-19 21:18:41 UTC,,,
0FFMKQ95STMMVNH9D1AVJ0FVQ4,2151.80,2699034,2023-12-19 21:18:48 UTC,,,
0FFMKQB39NTTQGH0F4YFGD1QVX,2163.24,2699034,2023-12-19 21:18:54 UTC,,,
0FFMKQD0P5MBKJCVYZMVZ7V92F,2181.47,2699034,2023-12-19 21:19:00 UTC,,,
0FFMKQEXZZR05SK7KX9C291QFP,2182.05,2699034,2023-12-19 21:19:06 UTC,,,
0FFMKQGVG4SQJX1FWGYBC289JC,2156.74,2699034,2023-12-19 21:19:13 UTC,,,
0FFMKQJRSJA1JHAW567AJH3YTQ,2158.64,2699034,2023-12-19 21:19:19 UTC,,,
0FFMKQMPC4BHS8HXWW0J486H77,2164.15,2699034,2023-12-19 21:19:25 UTC,,,
0FFMKQPKJJB5AC73ZNB6QFZKYV,2175.88,2699034,2023-12-19 21:19:32 UTC,,,
0FFMKQRH0EMJZZHQ3PBX69JBSH,2190.08,2699034,2023-12-19 21:19:38 UTC,,,
0FFMKQTEC6N0Z38QX8X66WJ2VB,2321.79,2699034,2023-12-19 21:19:44 UTC,,,
0FFMKQWBR97FST53JS5MK41F44,2338.96,2699034,2023-12-19 21:19:50 UTC,,,
0FFMKQY95T5PQ79N07JB0YJFXY,1916.24,2699034,2023-12-19 21:19:57 UTC,,,
0FFMKR06HZTP54VNKQ2GKNF5RR,1834.24,2699034,2023-12-19 21:20:03 UTC,,,
0FFMKR23XT0H8HK2WQ473J3RP3,1800.68,2699034,2023-12-19 21:20:09 UTC,,,
0FFMKR41B3QFZZ6GE56X4RXT1K,1821.21,2699034,2023-12-19 21:20:16 UTC,,,
0FFMKR5YPR2HEM25KQJ4YJ25PQ,2002.59,2699034,2023-12-19 21:20:22 UTC,,,
0FFMKR7W4VW5G5A7AH02298KC8,1909.71,2699034,2023-12-19 21:20:28 UTC,,,
0FFMKR9SHF3WHPT6BHMJ4X0R4S,1888.73,2699034,2023-12-19 21:20:34 UTC,,,
0FFMKRBPZEX43G2FVGK4F1MTT3,1845.27,2699034,2023-12-19 21:20:41 UTC,,,
0FFMKRDMCQTJNE3FTMJ086TN4H,1893.47,2699034,2023-12-19 21:20:47 UTC,,,
0FFMKRFHQMWCA6G3MDFDW6D0PN,1993.54,2699034,2023-12-19 21:20:53 UTC,,,
0FFMKRHFDDGS6NVY321NDC51R6,1953.28,2699034,2023-12-19 21:21:00 UTC,,,
0FFMKRKCFVJ10N5QQ9WBN0HN5S,1928.11,2699034,2023-12-19 21:21:06 UTC,,,
0FFMKRN9YD4HMQC3QGZEC3ABSC,1921.02,2699034,2023-12-19 21:21:12 UTC,,,
0FFMKRQ794JK11NY45GWK9Z4AQ,1919.06,2699034,2023-12-19 21:21:18 UTC,,,
0FFMKRS4NYG9RR88E5XC2NEQ2X,1925.07,2699034,2023-12-19 21:21:25 UTC,,,
0FFMKRV23GACHAR4D3ENRY9Z33,1860.40,2699034,2023-12-19 21:21:31 UTC,,,
0FFMKRWZEMFMNB1WT03QSF2PP5,1818.44,2699034,2023-12-19 21:21:37 UTC,,,
0FFMKRYWXG26QNZ4KRC2JDB4D5,1781.45,2699034,2023-12-19 21:21:44 UTC,,,
0FFMKS0T81D8ZK5HPZKB88W7BY,1745.23,2699034,2023-12-19 21:21:50 UTC,,,
0FFMKS2QP3P6HSN3X12C8MXF4V,1695.57,2699034,2023-12-19 21:21:56 UTC,,,
0FFMKS4N1DRGEE2E8JCX113947,1654.29,2699034,2023-12-19 21:22:02 UTC,,,
0FFMKS6JERJC09CSG2KHK3QE13,1635.36,2699034,2023-12-19 21:22:09 UTC,,,
0FFMKS8FVF8287BJ9CAQ5DJTE9,1621.92,2699034,2023-12-19 21:22:15 UTC,,,
0FFMKSAD9XBCK9FXV6YQ6FVBJX,1738.64,2699034,2023-12-19 21:22:21 UTC,,,
0FFMKSCAP78Z35X9KYA427X6BF,1670.48,2699034,2023-12-19 21:22:28 UTC,,,
0FFMKSE8119X8ZZ7C5Z9STE4AS,1661.88,2699034,2023-12-19 21:22:34 UTC,,,
0FFMKSG5DPNG854WX0QYWKDRW0,1669.49,2699034,2023-12-19 21:22:40 UTC,,,
0FFMKSJ2VX7CX5QHEYQKVXKK0D,1681.55,2699034,2023-12-19 21:22:47 UTC,,,
0FFMKSM08EMMY8SY70PSBQJWB5,1668.08,2699034,2023-12-19 21:22:53 UTC,,,
0FFMKSNXK4KKXJHH7BY63BZYK6,1622.33,2699034,2023-12-19 21:22:59 UTC,,,
0FFMKSQV1BK56CEQSCVEYSSVY9,1600.86,2699034,2023-12-19 21:23:05 UTC,,,
0FFMKSSREBKV1H56K52DVSZ67M,1584.21,2699034,2023-12-19 21:23:12 UTC,,,
0FFMKSVNX9QD57SAXATNRQCACR,1581.67,2699034,2023-12-19 21:23:18 UTC,,,
0FFMKSXK842TT0V49NM1W6WQ9X,1596.41,2699034,2023-12-19 21:23:24 UTC,,,
0FFMKSZGPMPRM70JBP775853N1,1590.67,2699034,2023-12-19 21:23:31 UTC,,,
0FFMKT1E0WAF46QG9TJZ3NCQDH,1580.68,2699034,2023-12-19 21:23:37 UTC,,,
0FFMKT3BBA8T2ZBM2V0VV1JVT4,1573.43,2699034,2023-12-19 21:23:43 UTC,,,
0FFMKT58RN2N93CB6V4PDARYG8,1568.65,2699034,2023-12-19 21:23:49 UTC,,,
0FFMKT767QBYKD265K5R33QGDB,1564.53,2699034,2023-12-19 21:23:56 UTC,,,
0FFMKT93HYYHVG19F2WKT41R7X,1560.08,2699034,2023-12-19 21:24:02 UTC,,,
0FFMKTB0Y9VG6SAEGW9T4EZ4WV,1552.07,2699034,2023-12-19 21:24:08 UTC,,,
0FFMKTCYB79KAD7417N45FQEBR,1538.57,2699034,2023-12-19 21:24:15 UTC,,,
0FFMKTEVT6TZCNW9KVV41B7Y2P,1529.16,2699034,2023-12-19 21:24:21 UTC,,,
0FFMKTGS4NEG80SMKBEN3963V6,1522.87,2699034,2023-12-19 21:24:27 UTC,,,
0FFMKTJPGGAFMPQ34E1EPE0SCR,1518.24,2699034,2023-12-19 21:24:33 UTC,,,
0FFMKTMKZVEDJ9YQWJFGGNGQV4,1512.24,2699034,2023-12-19 21:24:40 UTC,,,
0FFMKTPHEHW81PS1NMXY3CEDR3,1508.87,2699034,2023-12-19 21:24:46 UTC,,,
0FFMKTRENV8JXF6HR0P653X15D,1506.21,2699034,2023-12-19 21:24:52 UTC,,,
0FFMKTTC67N9N12SGRYN04F01C,1510.00,2699034,2023-12-19 21:24:59 UTC,,,
0FFMKTW9F37RJJNZ8BA7GH3F9K,1510.67,2699034,2023-12-19 21:25:05 UTC,,,
0FFMKTY6WM45R09JS86R8N3Z7A,1515.48,2699034,2023-12-19 21:25:11 UTC,,,
0FFMKV04AR5M7M5WG536DAQE7G,1522.19,2699034,2023-12-19 21:25:17 UTC,,,
0FFMKV21NGQH2B3J4R47DN6HG0,1501.26,2699034,2023-12-19 21:25:24 UTC,,,
0FFMKV3Z1B1J24MBBB3SE9CARA,1492.10,2699034,2023-12-19 21:25:30 UTC,,,
0FFMKV5WGHNRYKVA21K2J4RT03,1492.30,2699034,2023-12-19 21:25:36 UTC,,,
0FFMKV7SV7TQYE3M67JERH2M2H,1490.69,2699034,2023-12-19 21:25:43 UTC,,,
0FFMKV9Q94HNVB1R95FWAZ44TJ,1492.66,2699034,2023-12-19 21:25:49 UTC,,,
0FFMKVBMM9TPBMCRZP8Q957HSQ,1501.61,2699034,2023-12-19 21:25:55 UTC,,,
0FFMKVDJ1ECE70M5G74ND23M0T,1513.22,2699034,2023-12-19 21:26:01 UTC,,,
0FFMKVFFEJC30YX5W1J9QSK0NQ,1508.84,2699034,2023-12-19 21:26:08 UTC,,,
0FFMKVHCXC6GFE6FHZA5ZD4VW9,1501.11,2699034,2023-12-19 21:26:14 UTC,,,
0FFMKVKA8WESHGSPA3XZ7WNAD5,1495.26,2699034,2023-12-19 21:26:20 UTC,,,
0FFMKVN7KSXHY37YS3GKF6E4AW,1490.20,2699034,2023-12-19 21:26:27 UTC,,,
0FFMKVQ52DTVKDGWWWBH69FHWE,1489.69,2699034,2023-12-19 21:26:33 UTC,,,
0FFMKVS2CV9Q1EY8P02Q46E1PT,1506.77,2699034,2023-12-19 21:26:39 UTC,,,
0FFMKVTZSDMJ4YH1XG706ACMN4,1534.57,2699034,2023-12-19 21:26:45 UTC,,,
0FFMKVWXAM8EVY4W1JXC1KGBAH,1539.55,2699034,2023-12-19 21:26:52 UTC,,,
0FFMKVYTNDPTGJE30KK37NTH55,1529.94,2699034,2023-12-19 21:26:58 UTC,,,
0FFMKW0QZYMR6M53BYX3BS8N87,1506.54,2699034,2023-12-19 21:27:04 UTC,,,
0FFMKW2NBQG2GC6F0XFNAHTK64,1462.37,2699034,2023-12-19 21:27:11 UTC,,,
0FFMKW4JSYJV8B6F4EDDKFZKTH,1450.54,2699034,2023-12-19 21:27:17 UTC,,,
0FFMKW6G6QKJ7XE7YA535VA11S,1453.56,2699034,2023-12-19 21:27:23 UTC,,,
0FFMKW8DHTB5HRH3J5G79CCQ0C,1461.28,2699034,2023-12-19 21:27:29 UTC,,,
0FFMKWAB0DE6W5S0J0WGBQNEH3,1459.38,2699034,2023-12-19 21:27:36 UTC,,,
0FFMKWC8BZQ6SFCM34097X55XZ,1456.83,2699034,2023-12-19 21:27:42 UTC,,,
0FFMKWE5T0PZKDJNT7GPT5NR1J,1452.93,2699034,2023-12-19 21:27:48 UTC,,,
0FFMKWG33Y7S5EF3GGGRF7HWRF,1458.52,2699034,2023-12-19 21:27:55 UTC,,,
0FFMKWJ0J64HEPR0DXPT833VBR,1459.47,2699034,2023-12-19 21:28:01 UTC,,,
0FFMKWKXYWAGTVVHN0M5JJ5GAY,1456.81,2699034,2023-12-19 21:28:07 UTC,,,
0FFMKWNVA2A252J6H0QKHXVXT0,1450.81,2699034,2023-12-19 21:28:13 UTC,,,
0FFMKWQRSAM1RZQ3GXJ976GY8H,1442.88,2699034,2023-12-19 21:28:20 UTC,,,
0FFMKWSP2S26WT0B7YA6SYA61N,1437.27,2699034,2023-12-19 21:28:26 UTC,,,
0FFMKWVKGTCKN5177B26HPFBGP,1432.29,2699034,2023-12-19 21:28:32 UTC,,,
0FFMKWXGYVT3BJ95Q19N5N4ANN,1440.33,2699034,2023-12-19 21:28:39 UTC,,,
0FFMKWZEGFD53TJK3FCJ3ZN6EZ,1445.15,2699034,2023-12-19 21:28:45 UTC,,,
0FFMKX1BPH2P7F47K9QEHW8HQR,1443.66,2699034,2023-12-19 21:28:51 UTC,,,
0FFMKX393XTK37MG8Q1K16QB6C,1437.69,2699034,2023-12-19 21:28:57 UTC,,,
0FFMKX56T8WYVPHWCKG3MK01AA,1431.47,2699034,2023-12-19 21:29:04 UTC,,,
0FFMKX73YZ7MSB381GYWZX9AYT,1425.87,2699034,2023-12-19 21:29:10 UTC,,,
0FFMKX91BEJQYJ51K7AZ6HVE3S,1425.20,2699034,2023-12-19 21:29:16 UTC,,,
0FFMKXAYQSW0VTVGSRZ9VKZN9H,1420.35,2699034,2023-12-19 21:29:23 UTC,,,
0FFMKXCW4TJVW8NFEXJ5VA15BM,1419.49,2699034,2023-12-19 21:29:29 UTC,,,
0FFMKXESF32RX55PYSPNSVPN03,1412.80,2699034,2023-12-19 21:29:35 UTC,,,
