id,value,feed_id,Time Stemp,lat,lon,ele
0FFMNC2SRV6C54T0409DV5WM7F,277.53,2699033,2023-12-19 22:51:04 UTC,,,
0FFMNC4Q557TXKGQHVEWT7WH5C,272.60,2699033,2023-12-19 22:51:10 UTC,,,
0FFMNC6MNW0SMHT28M8NGC65NC,284.93,2699033,2023-12-19 22:51:17 UTC,,,
0FFMNC8HX9QNAMEK4F5QQYBDTM,292.65,2699033,2023-12-19 22:51:23 UTC,,,
0FFMNCAFGM40QRZQHHWDVJXH14,290.62,2699033,2023-12-19 22:51:29 UTC,,,
0FFMNCCCQP856D55PAM2JB40PW,278.75,2699033,2023-12-19 22:51:36 UTC,,,
0FFMNCEA47RGB5Y41W3EEWSZS8,266.84,2699033,2023-12-19 22:51:42 UTC,,,
0FFMNCG7HB51YYEGFV2F08W6HJ,263.47,2699033,2023-12-19 22:51:48 UTC,,,
0FFMNCJ4WKZYC8PHD1BBHZTQF0,262.47,2699033,2023-12-19 22:51:54 UTC,,,
0FFMNCM2ASGK6D9020207BE7VJ,262.91,2699033,2023-12-19 22:52:01 UTC,,,
0FFMNCNZSTFY5WM1WX9B176N1W,257.72,2699033,2023-12-19 22:52:07 UTC,,,
0FFMNCQX3AMHRM4S72SCY5WYJ3,252.41,2699033,2023-12-19 22:52:13 UTC,,,
0FFMNCSTGQ0RV2GQ6XXKWH20WR,246.27,2699033,2023-12-19 22:52:20 UTC,,,
0FFMNCVQVFGXY45R2W9RY746DA,242.58,2699033,2023-12-19 22:52:26 UTC,,,
0FFMNCXN99NJMYH118352C8P8K,247.00,2699033,2023-12-19 22:52:32 UTC,,,
0FFMNCZJQQVTNQX7FM3HXF96KJ,243.94,2699033,2023-12-19 22:52:38 UTC,,,
0FFMND1G3TFQ6RE0TRVXTFR8YK,246.61,2699033,2023-12-19 22:52:45 UTC,,,
0FFMND3DDWG99JCMXB98GAWD1Q,256.43,2699033,2023-12-19 22:52:51 UTC,,,
0FFMND5AWRXMWA2Y9FPQQNPS2M,256.89,2699033,2023-12-19 22:52:57 UTC,,,
0FFMND788SJBANJ7HD0RR4BK3Q,259.19,2699033,2023-12-19 22:53:04 UTC,,,
0FFMND95NKK52BC2GM7C08082M,259.65,2699033,2023-12-19 22:53:10 UTC,,,
0FFMNDB335EM79HZEX730GTZ31,256.91,2699033,2023-12-19 22:53:16 UTC,,,
0FFMNDD0D18FZTKCXFF40V7EVA,258.50,2699033,2023-12-19 22:53:22 UTC,,,
0FFMNDEY02ZF101G1V5HAHSJN7,258.50,2699033,2023-12-19 22:53:29 UTC,,,
0FFMNDGV7JHRAJ2KG72ED3JPFZ,257.91,2699033,2023-12-19 22:53:35 UTC,,,
0FFMNDJRP9T3MESKKCD0E78FYQ,252.53,2699033,2023-12-19 22:53:41 UTC,,,
0FFMNDMP001NVM45XE1DDPEVY3,256.38,2699033,2023-12-19 22:53:48 UTC,,,
0FFMNDPKEWNH2DF6Y25DQQY56J,264.06,2699033,2023-12-19 22:53:54 UTC,,,
0FFMNDRGTZ574C3VEQ4FPD1HRA,267.56,2699033,2023-12-19 22:54:00 UTC,,,
0FFMNDTE6G2QRDH5KDCHP9DE7B,260.42,2699033,2023-12-19 22:54:06 UTC,,,
0FFMNDWBJ8N1RE4V6K1D0BD8XP,252.98,2699033,2023-12-19 22:54:13 UTC,,,
0FFMNDY9549JKQZTVN30BWBHNC,251.68,2699033,2023-12-19 22:54:19 UTC,,,
0FFMNE06DYWD0TXP75ZCHMJJ4Q,254.76,2699033,2023-12-19 22:54:25 UTC,,,
0FFMNE23VTRMNDSNNQHXJBPF8R,250.20,2699033,2023-12-19 22:54:32 UTC,,,
0FFMNE419CT21S7J3HJTMRXRZQ,254.33,2699033,2023-12-19 22:54:38 UTC,,,
0FFMNE5YJDKRW3R16P2KPKEKFJ,255.54,2699033,2023-12-19 22:54:44 UTC,,,
0FFMNE7W2J71GVZYEYTNJM6KWJ,248.25,2699033,2023-12-19 22:54:50 UTC,,,
0FFMNE9SCJS1RX8HHRYMAAFM15,249.39,2699033,2023-12-19 22:54:57 UTC,,,
0FFMNEBPWYVEDWX9GDND6GSZX6,251.90,2699033,2023-12-19 22:55:03 UTC,,,
0FFMNEDM3QY07VTM7ZB38SBZYZ,247.89,2699033,2023-12-19 22:55:09 UTC,,,
0FFMNEFHJ9EK5RMKPTDZ5J84GQ,255.93,2699033,2023-12-19 22:55:16 UTC,,,
0FFMNEHF2Y0SZQ18JWPE18C0MN,254.32,2699033,2023-12-19 22:55:22 UTC,,,
0FFMNEKC9R6BN3YCCNZ6GJTY1A,256.16,2699033,2023-12-19 22:55:28 UTC,,,
0FFMNEN9PVK6WMEF34QDRWRX0P,249.71,2699033,2023-12-19 22:55:34 UTC,,,
0FFMNEQ77D271CMJEXC4AN2Z5Y,247.04,2699033,2023-12-19 22:55:41 UTC,,,
0FFMNES4NCVB1NBJ021JHX5DAE,252.58,2699033,2023-12-19 22:55:47 UTC,,,
0FFMNEV1WVTWWJM0EK32EHG68P,253.09,2699033,2023-12-19 22:55:53 UTC,,,
0FFMNEWZBF0Z3GA0R6J0BZFP2M,256.53,2699033,2023-12-19 22:56:00 UTC,,,
0FFMNEYWPACXJXD1A419BCSD2X,256.08,2699033,2023-12-19 22:56:06 UTC,,,
0FFMNF0T568AJWYSJPBAS14ZN4,250.73,2699033,2023-12-19 22:56:12 UTC,,,
0FFMNF2QFVF5QCBAPMQ9PJGBW6,247.98,2699033,2023-12-19 22:56:18 UTC,,,
0FFMNF4MWDNNWJ6QHENRM3JC05,245.52,2699033,2023-12-19 22:56:25 UTC,,,
0FFMNF6J8D8PF8P9VEMVYY86AS,233.07,2699033,2023-12-19 22:56:31 UTC,,,
0FFMNF8FN516H1ZK5NK9T9QN4X,236.80,2699033,2023-12-19 22:56:37 UTC,,,
0FFMNFAD0XKGPEC27K7PJ3AY3N,250.79,2699033,2023-12-19 22:56:44 UTC,,,
0FFMNFCAFP2C0YC8GP5J986339,242.43,2699033,2023-12-19 22:56:50 UTC,,,
0FFMNFE7Y0KX832XX79X4KV2YZ,229.02,2699033,2023-12-19 22:56:56 UTC,,,
0FFMNFG58MKXSXHZT3WN8TQT7S,228.90,2699033,2023-12-19 22:57:03 UTC,,,
0FFMNFJ2KZFVDNN1EAEGH8J7JG,231.51,2699033,2023-12-19 22:57:09 UTC,,,
0FFMNFM00SVG8FN158PVCFHJZJ,236.51,2699033,2023-12-19 22:57:15 UTC,,,
0FFMNFNXF5KB1AG2P9BYFGEZBM,241.76,2699033,2023-12-19 22:57:21 UTC,,,
0FFMNFQTTAR1TVQ1HWP77DRAWA,244.08,2699033,2023-12-19 22:57:28 UTC,,,
0FFMNFSR6K2B3NVCCZRKKZJG40,245.89,2699033,2023-12-19 22:57:34 UTC,,,
0FFMNFVNKZAWAMAGEKTNRTXPS6,245.11,2699033,2023-12-19 22:57:40 UTC,,,
0FFMNFXK11Q8WDZRKEKNC9JSQV,251.11,2699033,2023-12-19 22:57:47 UTC,,,
0FFMNFZGPWTW0Z4CKEK4T1K4QG,251.28,2699033,2023-12-19 22:57:53 UTC,,,
0FFMNG1DSVTS9K0R9BY9NVP45C,249.31,2699033,2023-12-19 22:57:59 UTC,,,
0FFMNG3B8E95VJ3JFD3KZN9TVG,245.97,2699033,2023-12-19 22:58:05 UTC,,,
0FFMNG58JBY1TTTTQ0BSBG8281,244.48,2699033,2023-12-19 22:58:12 UTC,,,
0FFMNG760K9TQY4E0SXHS4YGE3,240.43,2699033,2023-12-19 22:58:18 UTC,,,
0FFMNG93BF6T0BH4E7WWMPZN04,243.25,2699033,2023-12-19 22:58:24 UTC,,,
0FFMNGB0VBVMYX5GZ960703PZ9,242.63,2699033,2023-12-19 22:58:31 UTC,,,
0FFMNGCY5254JBGW2FZ01G68JJ,238.26,2699033,2023-12-19 22:58:37 UTC,,,
0FFMNGEVJDHYQDY77PAHY5VS38,227.31,2699033,2023-12-19 22:58:43 UTC,,,
0FFMNGGS0WYQNAD4EHK6WTMEQB,232.72,2699033,2023-12-19 22:58:49 UTC,,,
0FFMNGJPDKHSAKEAP951QXFVCH,231.79,2699033,2023-12-19 22:58:56 UTC,,,
0FFMNGMKRTJRPJH9EKM97E83SB,231.04,2699033,2023-12-19 22:59:02 UTC,,,
0FFMNGPH5EVTE46BGSS1CYVQ2H,230.24,2699033,2023-12-19 22:59:08 UTC,,,
0FFMNGREH6ZTRAHZXCBS6K3EWB,227.35,2699033,2023-12-19 22:59:15 UTC,,,
0FFMNGTBXHES3TY3KZAB8B0J5A,230.30,2699033,2023-12-19 22:59:21 UTC,,,
0FFMNGW9ARZHCCVKGAQ6EPD19Z,231.46,2699033,2023-12-19 22:59:27 UTC,,,
0FFMNGY6QZQPHPY2FQMF29FJYV,234.14,2699033,2023-12-19 22:59:33 UTC,,,
0FFMNH043W3Z9ZQ2FQXTGH7MEK,239.77,2699033,2023-12-19 22:59:40 UTC,,,
0FFMNH21ENTPK1X7YJHD90Q2K0,239.85,2699033,2023-12-19 22:59:46 UTC,,,
0FFMNH3YWBFQDRNE8YPP7MXM5T,233.42,2699033,2023-12-19 22:59:52 UTC,,,
0FFMNH5W93NZ40AQND0BCRDVK3,232.66,2699033,2023-12-19 22:59:59 UTC,,,
0FFMNH7STBZXA68SG4MJZN1524,233.46,2699033,2023-12-19 23:00:05 UTC,,,
0FFMNH9Q3F76Y4ARACXZMWJXQE,236.44,2699033,2023-12-19 23:00:11 UTC,,,
0FFMNHBMFAKC5X5NNCZFDXS64J,239.27,2699033,2023-12-19 23:00:17 UTC,,,
0FFMNHDHX1VENCBEYG10CZS2W2,230.61,2699033,2023-12-19 23:00:24 UTC,,,
0FFMNHFF90W5WYSHMCNE40TQTP,224.74,2699033,2023-12-19 23:00:30 UTC,,,
0FFMNHHCR1TDS1XA91YEH9XBWQ,220.44,2699033,2023-12-19 23:00:36 UTC,,,
0FFMNHKA1CWDWPJ4TM5K8N3FHD,221.74,2699033,2023-12-19 23:00:43 UTC,,,
0FFMNHN7E9FW8ASFHQ1H8BMCHZ,222.98,2699033,2023-12-19 23:00:49 UTC,,,
0FFMNHQ4ZMY9C63AZ0GQ4WZAAV,220.95,2699033,2023-12-19 23:00:55 UTC,,,
0FFMNHS2DKDD9G2RBGS71PSVGT,221.02,2699033,2023-12-19 23:01:01 UTC,,,
0FFMNHTZQA1VYRPE6KXNZKQT0P,226.74,2699033,2023-12-19 23:01:08 UTC,,,
0FFMNHWX1NGZJP87PZ9CDDPTS6,222.41,2699033,2023-12-19 23:01:14 UTC,,,
0FFMNHYTD7N3NQ3PW2SZGB7721,223.00,2699033,2023-12-19 23:01:20 UTC,,,
0FFMNJ0QVNRYX6Z665ZYSSM2CB,220.04,2699033,2023-12-19 23:01:27 UTC,,,
0FFMNJ2N5WTMACNQNA1KF7QYKZ,217.06,2699033,2023-12-19 23:01:33 UTC,,,
0FFMNJ4JKHGJ1Z6QHW8MAM4W36,219.83,2699033,2023-12-19 23:01:39 UTC,,,
0FFMNJ6G09DWMEGT3YF3ZHQDW4,224.66,2699033,2023-12-19 23:01:45 UTC,,,
0FFMNJ8DCGA3EAD4QR0WBEWW36,224.37,2699033,2023-12-19 23:01:52 UTC,,,
0FFMNJAASEJCMJRGJKZE3PME1R,226.85,2699033,2023-12-19 23:01:58 UTC,,,
0FFMNJC89AAYMCK5H6MDSB5N07,236.47,2699033,2023-12-19 23:02:04 UTC,,,
0FFMNJE5JZPXSSBC9EE7RZCXA2,236.18,2699033,2023-12-19 23:02:11 UTC,,,
0FFMNJG32W7484J3B6TP6RTGM5,231.98,2699033,2023-12-19 23:02:17 UTC,,,
0FFMNJJ0CAPJD44P520DKYYRTT,228.35,2699033,2023-12-19 23:02:23 UTC,,,
0FFMNJKXS80B6X1RVT57EQMTYY,229.45,2699033,2023-12-19 23:02:29 UTC,,,
0FFMNJNV416TRW911GQDVA4N34,237.22,2699033,2023-12-19 23:02:36 UTC,,,
0FFMNJQRHWSGXV4R1NJZ91H42J,241.38,2699033,2023-12-19 23:02:42 UTC,,,
0FFMNJSPAHBQATJ4HSQJQN1EWC,232.69,2699033,2023-12-19 23:02:48 UTC,,,
0FFMNJVKFBV9V2Y848GX3J4NC8,227.74,2699033,2023-12-19 23:02:55 UTC,,,
0FFMNJXGTWMFMVZB6SPZDX11M0,234.54,2699033,2023-12-19 23:03:01 UTC,,,
0FFMNJZE49VBK20187P52KHFZ1,231.59,2699033,2023-12-19 23:03:07 UTC,,,
0FFMNK1BJARCV3FW8X7B517FZ0,233.87,2699033,2023-12-19 23:03:13 UTC,,,
0FFMNK38WNDNPQD2NGGKCQMDWM,227.78,2699033,2023-12-19 23:03:20 UTC,,,
0FFMNK56GZPXTYE166EKGV3J88,227.59,2699033,2023-12-19 23:03:26 UTC,,,
0FFMNK73QQ327SN59MJVP55HTJ,226.35,2699033,2023-12-19 23:03:32 UTC,,,
0FFMNK918V9NJ7YWFV8PVNEE7G,227.33,2699033,2023-12-19 23:03:39 UTC,,,
0FFMNKAYG9154H489TA4BW0TD9,231.33,2699033,2023-12-19 23:03:45 UTC,,,
0FFMNKCVWQTPREQHX1HHVF9586,241.28,2699033,2023-12-19 23:03:51 UTC,,,
0FFMNKES8RNCFQK8TPDNP8HN8E,245.05,2699033,2023-12-19 23:03:57 UTC,,,
0FFMNKGPNE6RK6P086MZEHCSDN,236.93,2699033,2023-12-19 23:04:04 UTC,,,
0FFMNKJM2SK3RQ35Q41R1WEDWR,231.07,2699033,2023-12-19 23:04:10 UTC,,,
0FFMNKMHJB68DPKXVGM178EMSV,227.68,2699033,2023-12-19 23:04:16 UTC,,,
0FFMNKPEWTQPS0A450RSZRVA58,227.15,2699033,2023-12-19 23:04:23 UTC,,,
0FFMNKRCBQ6F2HTFC6QAPV3ZVN,230.75,2699033,2023-12-19 23:04:29 UTC,,,
0FFMNKT9KZV4WWTYM2BVQT1TKT,227.63,2699033,2023-12-19 23:04:35 UTC,,,
0FFMNKW73YVM389937FYYZ41GD,230.31,2699033,2023-12-19 23:04:41 UTC,,,
0FFMNKY4F18VGMHWEMWNCG51TB,228.95,2699033,2023-12-19 23:04:48 UTC,,,
0FFMNM01WHPK2RRFB2M3V93CFQ,223.19,2699033,2023-12-19 23:04:54 UTC,,,
0FFMNM1Z6Z2X0NXT3812AYFZZ5,217.51,2699033,2023-12-19 23:05:00 UTC,,,
0FFMNM3WN62NH1GEN9Z554Y8PS,214.78,2699033,2023-12-19 23:05:07 UTC,,,
0FFMNM5T3EP60N5VMZQV124PYE,219.17,2699033,2023-12-19 23:05:13 UTC,,,
0FFMNM7QECAATKYCC3W32E7CWW,223.18,2699033,2023-12-19 23:05:19 UTC,,,
0FFMNM9MSHY1AZW2QP6VZW9EJN,218.75,2699033,2023-12-19 23:05:25 UTC,,,
0FFMNMBJ7XJK8ZQ5Y17KAZDX1V,216.04,2699033,2023-12-19 23:05:32 UTC,,,
0FFMNMDFK6MQ572B641EQ30AAH,212.36,2699033,2023-12-19 23:05:38 UTC,,,
0FFMNMFD0V64QJE83Y1DT2263Z,213.89,2699033,2023-12-19 23:05:44 UTC,,,
0FFMNMHADSX8QMKFEZ0QVM07WF,217.69,2699033,2023-12-19 23:05:51 UTC,,,
0FFMNMK7S4ASJN4YBG5TKM90NY,225.16,2699033,2023-12-19 23:05:57 UTC,,,
0FFMNMN57PEX3CEQP4AB4WBTVE,231.52,2699033,2023-12-19 23:06:03 UTC,,,
0FFMNMQ2VMVHWNQ5RQ6DCDBJ16,233.69,2699033,2023-12-19 23:06:09 UTC,,,
0FFMNMS011XYTADK83VT3088NP,228.58,2699033,2023-12-19 23:06:16 UTC,,,
0FFMNMTXERFASVTMN3G54VF9MJ,229.34,2699033,2023-12-19 23:06:22 UTC,,,
0FFMNMWTWFWDRW9GCZT8T1JVBF,224.27,2699033,2023-12-19 23:06:28 UTC,,,
0FFMNMYR5HJH5251M4YMCQAHYV,231.82,2699033,2023-12-19 23:06:35 UTC,,,
0FFMNN0NHEYERT3PGC3Q3B2QFT,230.92,2699033,2023-12-19 23:06:41 UTC,,,
0FFMNN2K23N1SB842QGXE50PBP,228.99,2699033,2023-12-19 23:06:47 UTC,,,
0FFMNN4GCCWB7ZJVCTKQBN3WTA,230.23,2699033,2023-12-19 23:06:53 UTC,,,
0FFMNN6DR3982BAQDN5PHYGEEJ,228.54,2699033,2023-12-19 23:07:00 UTC,,,
0FFMNN8BD2KQ8B4D5CC20K03KY,222.50,2699033,2023-12-19 23:07:06 UTC,,,
0FFMNNA8KBE9AF9BH6HH4MCS5D,216.35,2699033,2023-12-19 23:07:12 UTC,,,
0FFMNNC5Z0QSRPWNTSBXEATFVN,218.65,2699033,2023-12-19 23:07:19 UTC,,,
0FFMNNE3E873GNVVHWA9VEG1YJ,222.22,2699033,2023-12-19 23:07:25 UTC,,,
0FFMNNG0QBSNK7KMR6XG2B0BNK,217.85,2699033,2023-12-19 23:07:31 UTC,,,
0FFMNNHY7981T0E5RKHYPFN90G,215.87,2699033,2023-12-19 23:07:37 UTC,,,
0FFMNNKVF9EQ46EMFYCHV55NBS,214.56,2699033,2023-12-19 23:07:44 UTC,,,
0FFMNNNS0DESD0MQF8E0AVRG4X,216.52,2699033,2023-12-19 23:07:50 UTC,,,
0FFMNNQPA9H210YYCF1M45KBG6,214.88,2699033,2023-12-19 23:07:56 UTC,,,
0FFMNNSKN9A73MPYKWF7QQBGCC,214.76,2699033,2023-12-19 23:08:03 UTC,,,
0FFMNNVH1VCEW6GC7W1T3R9CJ1,212.19,2699033,2023-12-19 23:08:09 UTC,,,
0FFMNNXEFMFJHM066XZRCZ7TWC,215.71,2699033,2023-12-19 23:08:15 UTC,,,
0FFMNNZBX3JDB9NS3MZ96STBBD,220.50,2699033,2023-12-19 23:08:21 UTC,,,
0FFMNP19DRBRNC3ZZ94ND6B5WT,218.89,2699033,2023-12-19 23:08:28 UTC,,,
0FFMNP36MK4JBYCQZSDRCX3W1Y,218.77,2699033,2023-12-19 23:08:34 UTC,,,
0FFMNP54476G5S4ME95DDKB6RN,209.26,2699033,2023-12-19 23:08:40 UTC,,,
0FFMNP71PDC7EV8CRXXYBRS3PS,212.27,2699033,2023-12-19 23:08:47 UTC,,,
0FFMNP8YWFN988JN7DQTY9BCV1,216.85,2699033,2023-12-19 23:08:53 UTC,,,
0FFMNPAWBPJJ4SN1HY0YCZE44A,222.97,2699033,2023-12-19 23:08:59 UTC,,,
0FFMNPCSM1NW0S266G16XBVQQ6,222.74,2699033,2023-12-19 23:09:05 UTC,,,
0FFMNPEQ1ZQDN37SPPVEXDEW8C,218.31,2699033,2023-12-19 23:09:12 UTC,,,
0FFMNPGMD9ZQ23DZXS4D4F2F4H,222.57,2699033,2023-12-19 23:09:18 UTC,,,
0FFMNPJHTPPN9A2NEG4F1SAKN5,223.45,2699033,2023-12-19 23:09:24 UTC,,,
0FFMNPMF5HHAV84DQJ3DD3P78M,220.59,2699033,2023-12-19 23:09:31 UTC,,,
0FFMNPPCJXZEBCZ69CF98HN0D0,218.54,2699033,2023-12-19 23:09:37 UTC,,,
0FFMNPR9ZQC3XTX1H6HA8WM1MP,217.12,2699033,2023-12-19 23:09:43 UTC,,,
0FFMNPT7C75C59CBY27AJG8BAP,211.86,2699033,2023-12-19 23:09:49 UTC,,,
0FFMNPW4RDTMWW6T0FS0AJZFNQ,207.96,2699033,2023-12-19 23:09:56 UTC,,,
0FFMNPY273MKBMQVJ7V4R852Q9,208.59,2699033,2023-12-19 23:10:02 UTC,,,
0FFMNPZZH73RGYHX4MXCA9M47N,211.05,2699033,2023-12-19 23:10:08 UTC,,,
0FFMNQ1WZY6HQ6A1QCS8VQDVKX,211.80,2699033,2023-12-19 23:10:15 UTC,,,
0FFMNQ3TES0YSJQNTZPX7YS3J2,213.31,2699033,2023-12-19 23:10:21 UTC,,,
0FFMNQ5QRJ6E9FKEW4QRPFRH3B,211.55,2699033,2023-12-19 23:10:27 UTC,,,
0FFMNQ7N9J78K2GNEA7P34J4VK,208.69,2699033,2023-12-19 23:10:34 UTC,,,
0FFMNQ9JQS9E37THDY1ZCHN0MF,206.18,2699033,2023-12-19 23:10:40 UTC,,,
0FFMNQBG1EPNBFVPM77E40GHTH,216.38,2699033,2023-12-19 23:10:46 UTC,,,
0FFMNQDDC6H7EQAC8JFXW8QFBS,214.10,2699033,2023-12-19 23:10:52 UTC,,,
0FFMNQFARJT6PMWHVV3Q3FYPA2,206.97,2699033,2023-12-19 23:10:59 UTC,,,
0FFMNQH84E8HK71NXK6QPFHAEM,208.58,2699033,2023-12-19 23:11:05 UTC,,,
0FFMNQK5JMW9KG9K3MFAX2GPGE,209.56,2699033,2023-12-19 23:11:11 UTC,,,
0FFMNQN32F0T3GJMRAJRS8KCGK,203.93,2699033,2023-12-19 23:11:18 UTC,,,
0FFMNQQ08T58V9P2JCHQ85VERP,208.53,2699033,2023-12-19 23:11:24 UTC,,,
0FFMNQRZAZK156Q17ZX5DGBQM9,215.54,2699033,2023-12-19 23:11:30 UTC,,,
0FFMNQTV4JE3D4NT1F9FDJGX9E,214.42,2699033,2023-12-19 23:11:36 UTC,,,
0FFMNQWRE8B301W02MM4MK34XB,214.80,2699033,2023-12-19 23:11:43 UTC,,,
0FFMNQYNW2DFSRC0K6VZJX95F6,217.16,2699033,2023-12-19 23:11:49 UTC,,,
0FFMNR0K9B9QFFC9KR39XRHCQP,206.41,2699033,2023-12-19 23:11:55 UTC,,,
0FFMNR2GR4FXZE8VTXYS5FFZFJ,205.90,2699033,2023-12-19 23:12:02 UTC,,,
0FFMNR4E1V5DVPWNDJ4MRHWR43,206.64,2699033,2023-12-19 23:12:08 UTC,,,
0FFMNR6BF6G9YS65K6YJX8JQY6,204.89,2699033,2023-12-19 23:12:14 UTC,,,
0FFMNR88Z0BAQ77043FY4GCNYT,198.60,2699033,2023-12-19 23:12:20 UTC,,,
0FFMNRA6CXNJ498RJRGRE68VSY,200.56,2699033,2023-12-19 23:12:27 UTC,,,
0FFMNRC3P5D6696CJDVZZHB1VB,199.47,2699033,2023-12-19 23:12:33 UTC,,,
0FFMNRE100P0C7GB26KQXC7D6V,198.82,2699033,2023-12-19 23:12:39 UTC,,,
0FFMNRFYE4BVP743AAW5E44MY6,199.62,2699033,2023-12-19 23:12:46 UTC,,,
0FFMNRHVW1V1MJ7C8JB98RYXHD,208.19,2699033,2023-12-19 23:12:52 UTC,,,
0FFMNRKS6HS9BNTNQVNK0X96Q8,219.74,2699033,2023-12-19 23:12:58 UTC,,,
0FFMNRNPKAHY3AX0S332A76JS3,217.96,2699033,2023-12-19 23:13:04 UTC,,,
0FFMNRQM0TCHFNTGBFJE4XBP3C,219.30,2699033,2023-12-19 23:13:11 UTC,,,
0FFMNRSHDJ6ZR9TGRWH0AGCFQ7,214.49,2699033,2023-12-19 23:13:17 UTC,,,
0FFMNRVESHZ2Y972P8EJ34E02E,211.71,2699033,2023-12-19 23:13:23 UTC,,,
0FFMNRXC7GKMMADWPSWBGFG3NQ,212.32,2699033,2023-12-19 23:13:30 UTC,,,
0FFMNRZ9JDN8FN2QGTVMFE8V22,210.16,2699033,2023-12-19 23:13:36 UTC,,,
0FFMNS16YPXKR05G3EP8CEJD7Z,210.16,2699033,2023-12-19 23:13:42 UTC,,,
0FFMNS34BFXCPGY09YZZZA3P82,206.98,2699033,2023-12-19 23:13:48 UTC,,,
0FFMNS51R84V65WYP9VQ4003XC,201.15,2699033,2023-12-19 23:13:55 UTC,,,
0FFMNS6Z5WS7QMTFK8F5PZJ2YQ,198.68,2699033,2023-12-19 23:14:01 UTC,,,
0FFMNS8WJB7S4V631AYSFBW6HW,200.29,2699033,2023-12-19 23:14:07 UTC,,,
0FFMNSASYDA9XET8Y4930YZ4P6,209.35,2699033,2023-12-19 23:14:14 UTC,,,
0FFMNSCQC18CPAYV0M41AMTTD5,212.30,2699033,2023-12-19 23:14:20 UTC,,,
0FFMNSEMQZXKP4BJ7ZRJCEAV6V,214.56,2699033,2023-12-19 23:14:26 UTC,,,
0FFMNSGJ5P7G045XQ7WQEKN8JC,221.22,2699033,2023-12-19 23:14:32 UTC,,,
0FFMNSJFFV0VT43G6HY3QBC37B,223.79,2699033,2023-12-19 23:14:39 UTC,,,
0FFMNSMCYWQ9JAA7Q699FZFKDA,226.60,2699033,2023-12-19 23:14:45 UTC,,,
0FFMNSPABRGS0D80N8P0J4W1JP,221.14,2699033,2023-12-19 23:14:51 UTC,,,
0FFMNSR7P3T7E6ANAMA3HN3C9K,219.84,2699033,2023-12-19 23:14:58 UTC,,,
0FFMNST54RWXQ712FGRX01SM4J,212.21,2699033,2023-12-19 23:15:04 UTC,,,
0FFMNSW2FZW680RJ5WAWE6X1JJ,205.91,2699033,2023-12-19 23:15:10 UTC,,,
0FFMNSY003T4940QG8AP6XMX36,201.28,2699033,2023-12-19 23:15:16 UTC,,,
0FFMNSZXBGT5RJ63ZG8013BDDJ,201.90,2699033,2023-12-19 23:15:23 UTC,,,
0FFMNT1TPFKBFPWS45RDBG27RD,203.13,2699033,2023-12-19 23:15:29 UTC,,,
0FFMNT3R3W3HT4GNDZ10QSWGT9,201.57,2699033,2023-12-19 23:15:35 UTC,,,
0FFMNT5NEVGAT5BA9TGT9VT4E1,199.47,2699033,2023-12-19 23:15:42 UTC,,,
0FFMNT7JYCJCD831Y2M475JT29,201.20,2699033,2023-12-19 23:15:48 UTC,,,
0FFMNT9GAJV53N2FQ12MCCJZ2N,201.35,2699033,2023-12-19 23:15:54 UTC,,,
0FFMNTBDRDJZGDPGMVN50W348C,204.09,2699033,2023-12-19 23:16:00 UTC,,,
0FFMNTDB4HRE7FW15FDTF84QV8,202.68,2699033,2023-12-19 23:16:07 UTC,,,
0FFMNTF8GFA2V7DBEDP4T4898A,194.73,2699033,2023-12-19 23:16:13 UTC,,,
0FFMNTH5TH013DYYZGHTYK2AS6,190.05,2699033,2023-12-19 23:16:19 UTC,,,
0FFMNTK399T4SCTF6QBHACVSMH,189.26,2699033,2023-12-19 23:16:26 UTC,,,
0FFMNTN0NC0AWYZ0QARCZXKYZY,189.57,2699033,2023-12-19 23:16:32 UTC,,,
0FFMNTPY1ZRYGTZFYT6BTFNRFD,186.13,2699033,2023-12-19 23:16:38 UTC,,,
0FFMNTRVEHD1GPJ0TW5D0ADVH9,191.26,2699033,2023-12-19 23:16:44 UTC,,,
0FFMNTTRYC4Z269MB9TRB7D6YX,193.11,2699033,2023-12-19 23:16:51 UTC,,,
0FFMNTWP5MPA844R87FEHHQG4P,193.07,2699033,2023-12-19 23:16:57 UTC,,,
0FFMNTYKM7JV491Z1V9R1DE4DW,199.39,2699033,2023-12-19 23:17:03 UTC,,,
0FFMNV0H2VJBHCK8RPJ40DEJ2D,207.68,2699033,2023-12-19 23:17:10 UTC,,,
0FFMNV2EDV7M3YDFH35HWDMP7Z,211.89,2699033,2023-12-19 23:17:16 UTC,,,
0FFMNV4BVXHE08DBJN676BJD2J,201.33,2699033,2023-12-19 23:17:22 UTC,,,
0FFMNV69DCSWMXH8C6ZTEXZFAK,197.00,2699033,2023-12-19 23:17:28 UTC,,,
0FFMNV86JSZW0SZR9REP8KGJXN,187.94,2699033,2023-12-19 23:17:35 UTC,,,
0FFMNVA3Y545X891149N1YGB4K,184.31,2699033,2023-12-19 23:17:41 UTC,,,
0FFMNVC1B063GK3XWGCZP6KAET,188.34,2699033,2023-12-19 23:17:47 UTC,,,
0FFMNVDYQBVHBEEVX6WS0NR2TS,184.30,2699033,2023-12-19 23:17:54 UTC,,,
0FFMNVFW3ZKXFRMBKJ9J9KPCJ5,189.86,2699033,2023-12-19 23:18:00 UTC,,,
0FFMNVHSHC45BZ8KK5E5DKXSV0,190.15,2699033,2023-12-19 23:18:06 UTC,,,
