si,pga,x,y,z,time,erdbeben
0,0,-14.00,-30.00,32.00,32426,0
0,0,-10.00,-46.00,16.00,32450,0
0,0,-8.00,-44.00,32.00,32474,0
0,0,-22.00,-20.00,10.00,32498,0
0,0,-22.00,-34.00,-4.00,32522,0
0,0,-2.00,-54.00,32.00,32546,0
0,0,-12.00,-44.00,36.00,32570,0
0,0,6.00,-36.00,30.00,32594,0
0,0,-16.00,-38.00,18.00,32618,0
0,0,-2.00,-36.00,24.00,32642,0
0,0,-8.00,-34.00,12.00,32666,0
0,0,-16.00,-30.00,18.00,32690,0
0,0,-12.00,-42.00,-6.00,32714,0
0,0,-8.00,-34.00,24.00,32737,0
0,0,-2.00,-46.00,26.00,32761,0
0,0,-10.00,-38.00,52.00,32785,0
0,0,-4.00,-36.00,18.00,32809,0
0,0,-10.00,-46.00,26.00,32832,0
0,0,-20.00,-48.00,20.00,32856,0
0,0,-6.00,-22.00,10.00,32879,0
0,0,-8.00,-50.00,32.00,32903,0
0,0,8.00,-44.00,30.00,32927,0
0,0,-16.00,-32.00,18.00,32951,0
